temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
6.8,55.35,1.08,298.2,83.16,0.0,2021-01-01 00:00:00
6.62,56.21,1.01,298.3,87.03,0.0,2021-01-01 01:00:00
6.56,56.27,0.94,303.7,88.5,0.0,2021-01-01 02:00:00
6.55,55.65,0.81,317.5,92.07,0.0,2021-01-01 03:00:00
6.64,54.66,0.65,339.3,94.45,0.0,2021-01-01 04:00:00
6.59,54.37,0.53,351.3,96.84,0.0,2021-01-01 05:00:00
6.34,54.84,0.33,14.0,93.91,0.0,2021-01-01 06:00:00
6.69,53.9,0.18,70.6,97.12,0.0,2021-01-01 07:00:00
8.66,48.57,0.41,133.0,96.93,0.0,2021-01-01 08:00:00
11.09,41.65,0.55,136.5,97.23,0.0,2021-01-01 09:00:00
15.77,27.51,0.91,145.8,97.09,0.0,2021-01-01 10:00:00
18.46,21.01,1.32,154.8,98.04,0.0,2021-01-01 11:00:00
19.26,19.9,1.31,162.3,98.77,0.0,2021-01-01 12:00:00
19.51,19.65,1.18,166.8,54.97,0.0,2021-01-01 13:00:00
19.16,20.36,0.9,174.9,45.5,0.0,2021-01-01 14:00:00
17.92,29.69,0.44,208.3,45.65,0.0,2021-01-01 15:00:00
15.45,31.5,0.76,251.6,48.72,0.0,2021-01-01 16:00:00
13.39,32.5,1.0,266.6,52.28,0.0,2021-01-01 17:00:00
12.41,33.89,0.98,279.9,79.67,0.0,2021-01-01 18:00:00
12.31,33.24,0.82,303.1,99.4,0.0,2021-01-01 19:00:00
12.03,33.98,0.66,340.5,100.0,0.0,2021-01-01 20:00:00
11.32,35.85,0.6,17.5,98.18,0.0,2021-01-01 21:00:00
10.67,37.31,0.69,45.6,100.0,0.0,2021-01-01 22:00:00
9.48,40.14,0.84,57.6,100.0,0.0,2021-01-01 23:00:00
8.29,43.36,1.05,59.0,100.0,2.97,2021-01-02 00:00:00
7.25,46.86,1.25,55.4,98.81,2.97,2021-01-02 01:00:00
6.95,50.52,1.24,50.3,96.76,2.98,2021-01-02 02:00:00
7.28,52.33,1.17,43.6,100.0,0.01,2021-01-02 03:00:00
7.62,51.9,1.14,36.5,100.0,0.11,2021-01-02 04:00:00
7.58,52.36,1.16,34.8,99.99,0.08,2021-01-02 05:00:00
7.55,53.39,1.17,39.1,99.86,0.23,2021-01-02 06:00:00
8.32,53.71,1.1,42.4,100.0,2.87,2021-01-02 07:00:00
10.93,52.98,0.98,45.8,98.96,0.08,2021-01-02 08:00:00
12.85,43.17,1.27,47.5,97.87,0.58,2021-01-02 09:00:00
13.64,41.5,0.55,58.3,99.14,2.09,2021-01-02 10:00:00
14.26,40.61,0.77,140.8,99.14,3.24,2021-01-02 11:00:00
14.19,43.7,1.63,144.5,99.03,3.43,2021-01-02 12:00:00
12.93,53.67,1.77,135.0,99.14,3.93,2021-01-02 13:00:00
11.77,65.2,1.5,105.9,99.99,3.58,2021-01-02 14:00:00
11.18,74.52,1.31,75.0,99.46,2.38,2021-01-02 15:00:00
10.76,81.36,0.9,54.0,99.87,1.12,2021-01-02 16:00:00
10.56,84.67,0.84,42.1,100.0,0.93,2021-01-02 17:00:00
10.64,85.09,0.89,34.9,100.0,1.61,2021-01-02 18:00:00
10.67,85.07,1.15,42.5,99.96,1.7,2021-01-02 19:00:00
10.7,85.03,1.41,53.4,99.81,1.47,2021-01-02 20:00:00
10.67,85.8,1.41,70.9,99.81,1.24,2021-01-02 21:00:00
10.47,87.43,1.35,86.6,98.33,0.91,2021-01-02 22:00:00
10.16,89.61,1.34,99.5,94.95,0.83,2021-01-02 23:00:00
9.64,92.63,1.31,109.7,71.91,0.81,2021-01-03 00:00:00
9.33,94.56,1.32,115.6,83.44,0.91,2021-01-03 01:00:00
9.01,96.31,1.27,118.2,49.65,0.8,2021-01-03 02:00:00
8.86,97.26,1.24,118.4,35.69,0.53,2021-01-03 03:00:00
