temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
7.18,53.65,0.99,282.2,99.97,0.0,2021-01-01 00:00:00
7.0,54.63,0.92,278.7,94.6,0.0,2021-01-01 01:00:00
7.02,54.24,0.75,274.6,82.76,0.0,2021-01-01 02:00:00
6.88,54.44,0.47,267.6,91.3,0.0,2021-01-01 03:00:00
6.71,54.76,0.13,222.0,98.75,0.0,2021-01-01 04:00:00
6.39,55.66,0.22,136.8,100.0,0.0,2021-01-01 05:00:00
5.91,57.06,0.47,125.4,100.0,0.0,2021-01-01 06:00:00
6.0,57.75,0.62,127.8,99.22,0.0,2021-01-01 07:00:00
8.46,50.26,1.1,140.5,99.92,0.0,2021-01-01 08:00:00
10.95,43.39,1.08,143.7,98.36,0.0,2021-01-01 09:00:00
15.07,30.93,1.12,155.3,96.1,0.0,2021-01-01 10:00:00
18.06,22.81,1.39,167.1,88.28,0.0,2021-01-01 11:00:00
19.01,21.4,1.37,179.2,69.33,0.0,2021-01-01 12:00:00
19.31,20.92,1.27,189.1,71.12,0.0,2021-01-01 13:00:00
18.96,21.59,1.06,202.7,69.55,0.0,2021-01-01 14:00:00
17.54,33.09,0.64,228.1,73.47,0.0,2021-01-01 15:00:00
14.41,37.15,0.94,252.0,78.22,0.0,2021-01-01 16:00:00
12.38,37.5,1.15,263.5,82.67,0.0,2021-01-01 17:00:00
11.83,37.88,1.12,277.2,90.72,0.0,2021-01-01 18:00:00
11.5,37.56,0.88,298.6,94.45,0.0,2021-01-01 19:00:00
11.4,37.0,0.65,321.9,92.59,0.0,2021-01-01 20:00:00
10.9,37.89,0.45,346.0,82.01,0.0,2021-01-01 21:00:00
10.43,38.97,0.4,20.2,93.2,0.0,2021-01-01 22:00:00
9.75,40.0,0.54,46.5,91.96,0.0,2021-01-01 23:00:00
8.84,42.54,0.74,56.5,89.36,2.69,2021-01-02 00:00:00
7.94,45.52,0.96,55.2,86.92,2.69,2021-01-02 01:00:00
7.35,48.15,1.03,48.1,91.26,2.69,2021-01-02 02:00:00
7.84,48.34,0.94,38.9,98.77,0.0,2021-01-02 03:00:00
8.14,47.96,0.86,28.3,99.29,0.0,2021-01-02 04:00:00
8.12,48.04,0.87,28.0,95.51,0.0,2021-01-02 05:00:00
7.96,49.31,0.92,36.6,100.0,0.0,2021-01-02 06:00:00
8.65,49.46,0.86,43.1,99.69,0.0,2021-01-02 07:00:00
10.95,49.88,0.75,47.2,97.81,0.0,2021-01-02 08:00:00
12.89,40.93,0.89,45.9,97.27,0.04,2021-01-02 09:00:00
14.39,36.35,0.47,31.0,97.44,0.48,2021-01-02 10:00:00
16.82,30.25,0.25,148.2,94.13,1.31,2021-01-02 11:00:00
18.12,27.69,1.37,170.7,94.01,2.46,2021-01-02 12:00:00
17.0,33.6,2.33,171.1,98.55,3.79,2021-01-02 13:00:00
14.97,44.34,2.63,162.7,99.86,4.01,2021-01-02 14:00:00
13.02,57.65,1.79,150.1,99.91,2.93,2021-01-02 15:00:00
11.58,70.15,0.72,119.1,99.95,1.36,2021-01-02 16:00:00
10.89,75.95,0.69,68.7,100.0,1.26,2021-01-02 17:00:00
10.81,76.25,1.01,47.8,100.0,3.09,2021-01-02 18:00:00
10.92,75.59,1.43,47.8,99.91,4.46,2021-01-02 19:00:00
11.11,75.48,1.69,54.6,100.0,5.24,2021-01-02 20:00:00
11.1,77.29,1.69,63.3,96.77,5.7,2021-01-02 21:00:00
11.07,80.04,1.64,71.9,93.73,5.6,2021-01-02 22:00:00
11.06,82.68,1.69,78.0,99.19,5.02,2021-01-02 23:00:00
10.86,85.57,1.6,85.3,99.81,3.78,2021-01-03 00:00:00
10.67,87.86,1.41,93.7,99.16,3.38,2021-01-03 01:00:00
10.23,90.19,1.26,101.0,99.07,2.7,2021-01-03 02:00:00
10.1,90.95,1.19,107.1,97.31,2.13,2021-01-03 03:00:00
10.1,91.08,1.14,112.1,83.05,1.32,2021-01-03 04:00:00
10.13,91.04,1.13,114.1,59.8,0.7,2021-01-03 05:00:00
10.22,90.78,1.12,114.7,57.05,0.58,2021-01-03 06:00:00
10.97,88.66,1.14,117.7,68.4,0.57,2021-01-03 07:00:00
13.28,81.51,1.71,124.3,78.68,0.44,2021-01-03 08:00:00
14.66,76.05,2.14,134.8,86.84,1.33,2021-01-03 09:00:00
15.72,73.11,2.43,149.0,95.17,3.22,2021-01-03 10:00:00
15.93,75.1,2.86,150.7,98.45,5.92,2021-01-03 11:00:00
15.69,79.95,3.14,142.3,99.2,7.99,2021-01-03 12:00:00
