temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
11.34,48.84,1.21,110.8,6.52,0.0,2017-01-01 00:00:00
11.26,49.91,1.22,113.2,3.36,0.0,2017-01-01 01:00:00
11.29,50.51,1.2,118.3,0.75,0.0,2017-01-01 02:00:00
11.29,51.08,1.19,126.1,0.75,0.0,2017-01-01 03:00:00
11.23,51.87,1.17,134.7,0.75,0.0,2017-01-01 04:00:00
11.16,52.73,1.13,142.5,1.08,0.0,2017-01-01 05:00:00
10.94,54.28,1.07,147.2,1.08,0.0,2017-01-01 06:00:00
11.16,54.37,0.97,146.0,0.81,0.0,2017-01-01 07:00:00
12.51,51.51,0.74,138.8,0.54,0.0,2017-01-01 08:00:00
14.46,45.39,1.16,128.4,0.27,0.0,2017-01-01 09:00:00
16.57,38.73,1.2,135.0,0.0,0.0,2017-01-01 10:00:00
20.11,32.34,1.9,153.4,1.08,0.0,2017-01-01 11:00:00
21.83,31.28,2.19,163.3,3.23,0.0,2017-01-01 12:00:00
22.29,31.27,2.06,171.0,13.87,0.0,2017-01-01 13:00:00
22.2,31.89,1.77,179.4,11.85,0.0,2017-01-01 14:00:00
21.41,34.56,1.17,191.3,7.28,0.0,2017-01-01 15:00:00
18.66,42.07,0.75,227.2,7.42,0.0,2017-01-01 16:00:00
17.02,44.56,0.96,255.5,6.56,0.0,2017-01-01 17:00:00
16.15,46.7,1.05,276.6,4.76,0.0,2017-01-01 18:00:00
15.25,49.32,1.07,293.2,2.92,0.0,2017-01-01 19:00:00
14.76,50.72,0.99,310.1,1.08,0.0,2017-01-01 20:00:00
14.32,52.1,0.86,331.7,0.05,0.0,2017-01-01 21:00:00
13.82,53.72,0.78,357.1,0.81,0.0,2017-01-01 22:00:00
13.57,54.5,0.73,15.9,1.58,0.0,2017-01-01 23:00:00
13.53,54.54,0.65,24.6,2.34,0.0,2017-01-02 00:00:00
13.51,54.6,0.56,29.7,3.11,0.0,2017-01-02 01:00:00
13.23,55.5,0.44,35.8,1.08,0.0,2017-01-02 02:00:00
12.99,56.46,0.28,42.1,0.96,0.0,2017-01-02 03:00:00
12.75,57.02,0.21,39.1,0.84,0.0,2017-01-02 04:00:00
12.09,59.36,0.27,42.0,0.72,0.0,2017-01-02 05:00:00
11.53,61.52,0.44,50.5,0.6,0.0,2017-01-02 06:00:00
11.71,60.73,0.63,69.6,0.48,0.0,2017-01-02 07:00:00
14.27,52.36,0.9,87.5,0.36,0.0,2017-01-02 08:00:00
