temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
12.74,41.1,0.56,78.7,36.48,0.0,2018-01-01 00:00:00
12.2,42.58,0.57,90.0,35.71,0.0,2018-01-01 01:00:00
11.75,43.51,0.57,91.0,25.1,0.0,2018-01-01 02:00:00
11.15,44.79,0.55,91.0,36.9,0.0,2018-01-01 03:00:00
10.52,46.7,0.54,98.6,39.46,0.0,2018-01-01 04:00:00
9.91,48.9,0.59,106.6,41.26,0.0,2018-01-01 05:00:00
9.23,51.21,0.79,114.0,42.67,0.0,2018-01-01 06:00:00
9.02,53.72,0.98,119.2,37.86,0.0,2018-01-01 07:00:00
11.37,52.61,1.61,130.7,32.12,0.0,2018-01-01 08:00:00
13.95,39.48,2.01,141.5,33.27,0.0,2018-01-01 09:00:00
16.57,31.23,1.78,164.7,24.53,0.0,2018-01-01 10:00:00
18.3,27.55,1.68,194.1,32.82,0.0,2018-01-01 11:00:00
19.11,26.1,1.79,212.9,20.74,0.0,2018-01-01 12:00:00
19.33,25.66,1.68,220.9,24.99,0.0,2018-01-01 13:00:00
19.14,26.1,1.39,226.5,22.65,0.0,2018-01-01 14:00:00
17.91,36.48,0.84,229.8,17.58,0.0,2018-01-01 15:00:00
15.5,40.4,0.91,234.4,14.9,0.0,2018-01-01 16:00:00
14.53,37.13,0.89,244.0,15.92,0.0,2018-01-01 17:00:00
14.49,35.46,0.51,274.5,14.63,0.0,2018-01-01 18:00:00
13.89,36.59,0.33,346.0,17.82,0.0,2018-01-01 19:00:00
13.3,38.02,0.55,40.6,24.81,0.0,2018-01-01 20:00:00
12.55,39.94,0.8,67.9,29.28,0.0,2018-01-01 21:00:00
11.54,42.46,0.95,89.4,18.4,0.0,2018-01-01 22:00:00
10.58,45.12,1.08,106.1,26.07,0.0,2018-01-01 23:00:00
9.68,47.66,1.17,118.5,24.16,0.0,2018-01-02 00:00:00
8.93,49.85,1.15,128.0,19.62,0.0,2018-01-02 01:00:00
8.4,51.26,1.0,135.0,26.06,0.0,2018-01-02 02:00:00
8.05,51.92,0.88,135.9,26.18,0.0,2018-01-02 03:00:00
7.72,52.66,0.98,122.1,29.99,0.0,2018-01-02 04:00:00
7.01,54.83,1.2,112.5,30.61,0.0,2018-01-02 05:00:00
6.46,56.17,1.32,112.3,29.25,0.0,2018-01-02 06:00:00
6.91,55.42,1.24,114.7,25.49,0.0,2018-01-02 07:00:00
10.38,51.22,1.26,126.0,18.87,0.0,2018-01-02 08:00:00
13.35,36.76,1.35,148.9,18.73,0.0,2018-01-02 09:00:00
16.19,30.01,1.12,200.9,17.69,0.0,2018-01-02 10:00:00
18.23,26.21,1.44,243.1,19.21,0.0,2018-01-02 11:00:00
19.25,24.08,1.98,261.0,14.86,0.0,2018-01-02 12:00:00
19.41,23.62,2.21,270.0,11.58,0.0,2018-01-02 13:00:00
18.9,24.44,2.05,273.9,19.85,0.0,2018-01-02 14:00:00
17.22,35.51,1.29,269.6,30.07,0.0,2018-01-02 15:00:00
14.07,42.68,1.08,273.7,40.04,0.0,2018-01-02 16:00:00
12.97,39.25,1.11,288.9,50.62,0.0,2018-01-02 17:00:00
12.63,38.57,0.88,330.8,57.51,0.0,2018-01-02 18:00:00
11.95,39.92,0.99,11.7,83.1,0.0,2018-01-02 19:00:00
11.3,41.81,1.02,28.8,92.71,0.0,2018-01-02 20:00:00
11.07,42.23,0.94,38.1,81.49,0.0,2018-01-02 21:00:00
11.22,41.11,0.91,46.8,82.0,0.0,2018-01-02 22:00:00
10.92,41.57,0.92,56.1,73.11,0.0,2018-01-02 23:00:00
10.59,42.12,0.9,67.1,76.14,0.0,2018-01-03 00:00:00
10.36,42.25,0.76,88.5,59.75,0.0,2018-01-03 01:00:00
10.28,41.6,0.65,116.6,67.19,0.0,2018-01-03 02:00:00
9.5,43.17,0.61,136.3,72.87,0.0,2018-01-03 03:00:00
8.58,45.37,0.63,140.8,60.66,0.0,2018-01-03 04:00:00
7.73,47.2,0.67,137.4,50.48,0.0,2018-01-03 05:00:00
7.27,47.69,0.64,132.5,50.37,0.0,2018-01-03 06:00:00
7.59,46.7,0.52,126.4,47.04,0.0,2018-01-03 07:00:00
9.64,47.55,0.4,139.1,43.2,0.0,2018-01-03 08:00:00
11.78,37.77,0.49,202.9,42.77,0.0,2018-01-03 09:00:00
14.31,32.58,0.99,248.6,40.57,0.0,2018-01-03 10:00:00
17.21,26.33,1.56,259.6,40.8,0.0,2018-01-03 11:00:00
18.65,23.73,2.03,257.2,33.04,0.0,2018-01-03 12:00:00
18.97,23.25,2.2,257.9,29.34,0.0,2018-01-03 13:00:00
18.64,23.86,2.04,262.1,25.76,0.0,2018-01-03 14:00:00
17.04,34.67,1.19,263.7,20.17,0.0,2018-01-03 15:00:00
13.7,42.95,1.11,271.5,18.79,0.0,2018-01-03 16:00:00
12.16,40.41,1.22,288.6,15.34,0.0,2018-01-03 17:00:00
11.53,40.56,1.16,314.3,33.27,0.0,2018-01-03 18:00:00
11.04,41.21,1.15,335.4,40.19,0.0,2018-01-03 19:00:00
10.66,41.92,1.16,351.6,45.27,0.0,2018-01-03 20:00:00
10.4,42.42,1.17,5.9,45.36,0.0,2018-01-03 21:00:00
10.17,42.72,1.13,15.9,41.83,0.0,2018-01-03 22:00:00
9.96,43.07,1.03,24.6,41.53,0.0,2018-01-03 23:00:00
10.18,42.05,0.97,31.6,41.52,0.0,2018-01-04 00:00:00
10.29,41.23,0.92,40.1,34.69,0.0,2018-01-04 01:00:00
10.41,40.51,0.78,47.1,38.42,0.0,2018-01-04 02:00:00
10.55,39.51,0.6,47.0,44.12,0.0,2018-01-04 03:00:00
10.12,40.4,0.51,41.8,42.2,0.0,2018-01-04 04:00:00
9.5,41.86,0.52,46.5,40.27,0.0,2018-01-04 05:00:00
9.19,42.35,0.46,52.1,38.98,0.0,2018-01-04 06:00:00
9.3,42.46,0.31,63.4,38.26,0.0,2018-01-04 07:00:00
10.95,44.56,0.11,111.8,34.37,0.0,2018-01-04 08:00:00
13.07,36.3,0.5,244.0,36.16,0.0,2018-01-04 09:00:00
15.83,28.9,1.1,254.7,35.1,0.0,2018-01-04 10:00:00
18.18,23.25,1.53,248.5,25.55,0.0,2018-01-04 11:00:00
19.38,20.25,1.95,245.1,25.48,0.0,2018-01-04 12:00:00
19.58,19.51,2.07,246.9,44.97,0.0,2018-01-04 13:00:00
19.05,20.29,1.88,254.0,55.49,0.0,2018-01-04 14:00:00
17.35,32.11,1.1,267.4,65.38,0.0,2018-01-04 15:00:00
14.41,41.59,1.0,294.3,79.21,0.0,2018-01-04 16:00:00
12.99,40.97,1.13,314.3,94.49,0.0,2018-01-04 17:00:00
12.54,40.93,1.12,335.7,99.87,0.0,2018-01-04 18:00:00
12.21,41.31,1.11,351.7,100.0,0.0,2018-01-04 19:00:00
11.86,41.29,1.13,0.0,100.0,0.0,2018-01-04 20:00:00
11.38,42.28,1.21,9.0,99.38,0.0,2018-01-04 21:00:00
10.54,45.57,1.37,22.8,99.85,0.0,2018-01-04 22:00:00
9.92,48.26,1.51,37.2,85.12,0.0,2018-01-04 23:00:00
9.57,49.52,1.64,51.7,77.17,0.0,2018-01-05 00:00:00
9.29,51.24,1.67,64.0,65.64,0.0,2018-01-05 01:00:00
8.8,53.08,1.65,74.9,71.0,0.0,2018-01-05 02:00:00
8.06,55.21,1.61,83.2,39.44,0.0,2018-01-05 03:00:00
7.57,56.76,1.53,88.9,25.54,0.0,2018-01-05 04:00:00
7.38,57.21,1.44,95.2,36.91,0.0,2018-01-05 05:00:00
7.52,56.39,1.36,102.3,41.65,0.0,2018-01-05 06:00:00
8.56,54.24,1.16,109.7,38.58,0.0,2018-01-05 07:00:00
11.92,50.81,1.03,133.4,32.76,0.0,2018-01-05 08:00:00
14.61,35.09,1.1,164.2,29.45,0.0,2018-01-05 09:00:00
16.84,28.4,1.25,215.2,27.13,0.0,2018-01-05 10:00:00
18.65,24.53,1.68,239.2,29.47,0.0,2018-01-05 11:00:00
19.4,23.32,2.01,250.6,30.57,0.0,2018-01-05 12:00:00
19.57,23.06,2.27,261.4,33.17,0.0,2018-01-05 13:00:00
19.27,23.69,2.32,269.8,29.24,0.0,2018-01-05 14:00:00
18.04,30.15,1.67,275.2,22.22,0.0,2018-01-05 15:00:00
14.17,45.49,1.11,285.7,19.63,0.0,2018-01-05 16:00:00
12.05,45.34,1.31,301.9,20.18,0.0,2018-01-05 17:00:00
11.21,46.67,1.31,322.8,18.38,0.0,2018-01-05 18:00:00
10.45,48.25,1.32,337.7,18.39,0.0,2018-01-05 19:00:00
9.87,49.28,1.34,347.5,17.79,0.0,2018-01-05 20:00:00
9.47,50.09,1.36,353.7,18.47,0.0,2018-01-05 21:00:00
9.28,50.2,1.36,356.2,7.51,0.0,2018-01-05 22:00:00
9.18,49.72,1.36,355.4,19.8,0.0,2018-01-05 23:00:00
9.06,49.3,1.37,355.4,21.09,0.0,2018-01-06 00:00:00
8.92,49.07,1.37,355.4,21.06,0.0,2018-01-06 01:00:00
8.81,48.6,1.37,354.1,8.1,0.0,2018-01-06 02:00:00
8.7,48.12,1.36,353.7,19.09,0.0,2018-01-06 03:00:00
8.65,47.44,1.33,353.5,19.71,0.0,2018-01-06 04:00:00
8.73,46.1,1.26,350.4,19.07,0.0,2018-01-06 05:00:00
8.67,45.34,1.13,345.6,20.97,0.0,2018-01-06 06:00:00
9.34,44.55,0.91,347.3,14.86,0.0,2018-01-06 07:00:00
11.93,44.61,0.63,334.7,12.39,0.0,2018-01-06 08:00:00
14.96,32.53,1.35,296.0,9.83,0.0,2018-01-06 09:00:00
17.58,28.68,2.34,285.6,4.46,0.0,2018-01-06 10:00:00
